"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,118.398687571367,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,117.340262684991,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,114.105407672657,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,116.84842064632,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,115.048585816637,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,113.345554520477,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,111.179069707193,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,105.092902653973,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,108.996456753096,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,107.301362536682,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,102.255503648757,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,101.818287677355,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,96.770492170337,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,98.1150197239122,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,96.4110734125681,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,96.2243120113154,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,96.3315635335524,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,96.7155845623912,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,95.8151393119292,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,96.7907001455724,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,96.5996925227263,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,97.6568062693371,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.3093927592473,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.4429466967203,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.153421697538,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,101.094238846495,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,104.45254733327,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.572876703356,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.300307456413,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.276241870255,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,106.660763303057,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,110.820313975032,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,107.850068033973,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,109.76724498748,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,111.304102433766,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,114.359840444911,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,118.693988298612,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,115.840573862269,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,117.3627576567,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,119.957404166104,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,121.615217509375,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,124.405097027946,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,122.617389901059,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,124.143745491426,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,124.422487187353,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,126.436765531946,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,128.059048668429,,
"NLD","Netherlands","RHP","Real house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,130.762589095691,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1960","1960","IDX","Index","0","Units",,,6.35799627177032,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1960-Q1","Q1-1960","IDX","Index","0","Units",,,5.65602640175054,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1960-Q2","Q2-1960","IDX","Index","0","Units",,,6.08327906575768,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1960-Q3","Q3-1960","IDX","Index","0","Units",,,6.49802925442411,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1960-Q4","Q4-1960","IDX","Index","0","Units",,,7.19465036514895,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1961","1961","IDX","Index","0","Units",,,8.78110529870946,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1961-Q1","Q1-1961","IDX","Index","0","Units",,,7.91343337013147,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1961-Q2","Q2-1961","IDX","Index","0","Units",,,8.52234972643299,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1961-Q3","Q3-1961","IDX","Index","0","Units",,,9.13528606467385,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1961-Q4","Q4-1961","IDX","Index","0","Units",,,9.55335203359951,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1962","1962","IDX","Index","0","Units",,,10.5815606533693,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1962-Q1","Q1-1962","IDX","Index","0","Units",,,9.99055310823237,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1962-Q2","Q2-1962","IDX","Index","0","Units",,,10.3908552398401,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1962-Q3","Q3-1962","IDX","Index","0","Units",,,10.799985494372,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1962-Q4","Q4-1962","IDX","Index","0","Units",,,11.1448487710329,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1963","1963","IDX","Index","0","Units",,,12.0365102991891,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1963-Q1","Q1-1963","IDX","Index","0","Units",,,11.5101547220961,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1963-Q2","Q2-1963","IDX","Index","0","Units",,,11.8430471818585,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1963-Q3","Q3-1963","IDX","Index","0","Units",,,12.1907452432723,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1963-Q4","Q4-1963","IDX","Index","0","Units",,,12.6020940495296,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1964","1964","IDX","Index","0","Units",,,13.7520836284836,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1964-Q1","Q1-1964","IDX","Index","0","Units",,,13.0398254149729,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1964-Q2","Q2-1964","IDX","Index","0","Units",,,13.5040714741315,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1964-Q3","Q3-1964","IDX","Index","0","Units",,,13.9945148134924,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1964-Q4","Q4-1964","IDX","Index","0","Units",,,14.4699228113374,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1965","1965","IDX","Index","0","Units",,,15.2775690418492,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1965-Q1","Q1-1965","IDX","Index","0","Units",,,14.9823111939925,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1965-Q2","Q2-1965","IDX","Index","0","Units",,,15.1641898790826,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1965-Q3","Q3-1965","IDX","Index","0","Units",,,15.3865924811566,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1965-Q4","Q4-1965","IDX","Index","0","Units",,,15.577182613165,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1966","1966","IDX","Index","0","Units",,,16.3511473343275,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1966-Q1","Q1-1966","IDX","Index","0","Units",,,15.8173002536721,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1966-Q2","Q2-1966","IDX","Index","0","Units",,,16.1310847052492,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1966-Q3","Q3-1966","IDX","Index","0","Units",,,16.4978645727646,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1966-Q4","Q4-1966","IDX","Index","0","Units",,,16.9583398056241,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1967","1967","IDX","Index","0","Units",,,18.5126501770901,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1967-Q1","Q1-1967","IDX","Index","0","Units",,,17.4758722441455,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1967-Q2","Q2-1967","IDX","Index","0","Units",,,18.1336072489846,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1967-Q3","Q3-1967","IDX","Index","0","Units",,,18.8484333952066,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1967-Q4","Q4-1967","IDX","Index","0","Units",,,19.5926878200238,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1968","1968","IDX","Index","0","Units",,,21.7728372634915,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1968-Q1","Q1-1968","IDX","Index","0","Units",,,20.397654465202,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1968-Q2","Q2-1968","IDX","Index","0","Units",,,21.2574349824491,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1968-Q3","Q3-1968","IDX","Index","0","Units",,,22.1712012453907,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1968-Q4","Q4-1968","IDX","Index","0","Units",,,23.2650583609241,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1969","1969","IDX","Index","0","Units",,,26.3791815406841,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1969-Q1","Q1-1969","IDX","Index","0","Units",,,24.4187282667521,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1969-Q2","Q2-1969","IDX","Index","0","Units",,,25.6946669368636,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1969-Q3","Q3-1969","IDX","Index","0","Units",,,27.0139835938666,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1969-Q4","Q4-1969","IDX","Index","0","Units",,,28.3893473652542,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1970","1970","IDX","Index","0","Units",,,31.836737114363,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1970-Q1","Q1-1970","IDX","Index","0","Units",,,29.8261232240038,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1970-Q2","Q2-1970","IDX","Index","0","Units",,,31.1773623338463,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1970-Q3","Q3-1970","IDX","Index","0","Units",,,32.5414370285301,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1970-Q4","Q4-1970","IDX","Index","0","Units",,,33.8020258710717,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971","1971","IDX","Index","0","Units",,,37.013345139342,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q1","Q1-1971","IDX","Index","0","Units",,,35.0832305282797,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q2","Q2-1971","IDX","Index","0","Units",,,36.3913842327057,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q3","Q3-1971","IDX","Index","0","Units",,,37.6325417830518,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q4","Q4-1971","IDX","Index","0","Units",,,38.9462240133307,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972","1972","IDX","Index","0","Units",,,43.4368820719545,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q1","Q1-1972","IDX","Index","0","Units",,,40.2147788084445,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q2","Q2-1972","IDX","Index","0","Units",,,42.0199122402362,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q3","Q3-1972","IDX","Index","0","Units",,,43.6751784145822,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q4","Q4-1972","IDX","Index","0","Units",,,47.837658824555,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973","1973","IDX","Index","0","Units",,,57.726950368161,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q1","Q1-1973","IDX","Index","0","Units",,,51.8746448320419,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q2","Q2-1973","IDX","Index","0","Units",,,56.1114643722027,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q3","Q3-1973","IDX","Index","0","Units",,,60.0958786907209,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q4","Q4-1973","IDX","Index","0","Units",,,62.8258135776785,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974","1974","IDX","Index","0","Units",,,65.5576160872402,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q1","Q1-1974","IDX","Index","0","Units",,,65.3538359654001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q2","Q2-1974","IDX","Index","0","Units",,,65.951445299711,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q3","Q3-1974","IDX","Index","0","Units",,,66.3021216967348,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q4","Q4-1974","IDX","Index","0","Units",,,64.6230613871148,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975","1975","IDX","Index","0","Units",,,62.9585523813962,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q1","Q1-1975","IDX","Index","0","Units",,,62.7116609459667,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q2","Q2-1975","IDX","Index","0","Units",,,62.8867846308612,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q3","Q3-1975","IDX","Index","0","Units",,,62.8761203226593,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q4","Q4-1975","IDX","Index","0","Units",,,63.3596436260975,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976","1976","IDX","Index","0","Units",,,64.4684960154721,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,63.697660349502,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,64.1774441895452,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,64.5904623195251,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,65.4084172033159,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977","1977","IDX","Index","0","Units",,,67.256452115761,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,66.1916629237167,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,66.8525456371166,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,67.5583991088173,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,68.4232007933933,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978","1978","IDX","Index","0","Units",,,71.0331044831764,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,69.3639087577635,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,70.3676740800643,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,71.4781094091109,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,72.9227256857668,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979","1979","IDX","Index","0","Units",,,77.7507397008109,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,74.4600708958164,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,76.5414041063953,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,78.689234140866,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,81.3122496601656,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980","1980","IDX","Index","0","Units",,,87.9533200438065,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,83.9965567815906,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,86.6641142542272,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,89.35854253706,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,91.7940666023484,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981","1981","IDX","Index","0","Units",,,97.5856366390157,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,94.2399884083505,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,96.5182188695601,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,98.7682106102094,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,100.816128667943,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982","1982","IDX","Index","0","Units",,,105.223823399199,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,102.811571773934,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,104.495940748328,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,106.105851522123,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,107.481929552409,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983","1983","IDX","Index","0","Units",,,110.295225533601,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,108.765606374809,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,109.829361753656,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,110.817450303101,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,111.768483702836,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984","1984","IDX","Index","0","Units",,,113.860270598378,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,112.662424937425,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,113.48274271786,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,114.284260097199,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,115.011654641028,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985","1985","IDX","Index","0","Units",,,116.636271483829,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,115.746733535367,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,116.309294301641,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,116.932213397544,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,117.556844700762,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986","1986","IDX","Index","0","Units",,,119.683655746109,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,118.277725331804,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,118.985997336902,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,119.855305799161,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,121.615594516568,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987","1987","IDX","Index","0","Units",,,128.636916138503,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,123.556561522727,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,127.281925051757,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,131.237401396219,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,132.471776583309,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988","1988","IDX","Index","0","Units",,,136.155550750303,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,133.948939757353,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,135.190158749638,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,136.634787645168,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,138.848316849053,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989","1989","IDX","Index","0","Units",,,146.770586005219,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,141.261407426627,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,144.50566531573,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,147.841623715548,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,153.473647562972,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990","1990","IDX","Index","0","Units",,,166.759705214838,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,159.24178402231,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,164.838040909733,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,170.413822265684,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,172.545173661625,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991","1991","IDX","Index","0","Units",,,173.91370577407,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,174.74504778267,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,174.490963527222,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,174.13489234374,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,172.283919442649,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992","1992","IDX","Index","0","Units",,,167.229545157983,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,170.449761744342,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,168.33225804846,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,166.081290914322,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,164.054869924808,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993","1993","IDX","Index","0","Units",,,160.074349077267,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,162.004627893693,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,160.693939805116,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,159.298245858117,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,158.300582752142,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994","1994","IDX","Index","0","Units",,,156.347908612172,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,157.300826534985,,
